Unnamed: 0;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
24132;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N
24133;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-03-01;2011-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N
24136;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-03-31;3.99.01;Lucro Básico por Ação;0.0;N
24137;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-03-01;2011-03-31;3.99.01;Lucro Básico por Ação;0.0;N
24140;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-03-31;3.99.02;Lucro Diluído por Ação;0.0;N
24141;2011-03-31;3;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-03-01;2011-03-31;3.99.02;Lucro Diluído por Ação;0.0;N
24144;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.01;Receita de Venda de Bens e/ou Serviços;1297776.0;S
24145;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.01;Receita de Venda de Bens e/ou Serviços;690735.0;S
24148;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.01.01;Receita Operacional Líquida;1297776.0;N
24149;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.01.01;Receita Operacional Líquida;690735.0;N
24152;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-575856.0;S
24153;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.02;Custo dos Bens e/ou Serviços Vendidos;-320119.0;S
24156;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.02.01;Custo dos Serviços de Construção e Operação e Manutenção;-575856.0;N
24157;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.02.01;Custo dos Serviços de Construção e Operação e Manutenção;-320119.0;N
24160;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.03;Resultado Bruto;721920.0;S
24161;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.03;Resultado Bruto;370616.0;S
24164;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.04;Despesas/Receitas Operacionais;-115034.0;S
24165;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.04;Despesas/Receitas Operacionais;-73029.0;S
24168;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.04.01;Despesas com Vendas;0.0;S
24169;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.04.01;Despesas com Vendas;0.0;S
24172;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.04.02;Despesas Gerais e Administrativas;-74481.0;S
24173;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.04.02;Despesas Gerais e Administrativas;-38828.0;S
24176;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.04.02.01;Honorários da Administração;-3196.0;N
24177;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.04.02.01;Honorários da Administração;-1558.0;N
24180;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-01-01;2011-06-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-71285.0;N
24181;2011-06-30;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2011-04-01;2011-06-30;3.04.02.02;Outras Despesas Gerais e Administrativas;-37270.0;N
